interval_label,threshold,rank,region_start,region_end,wavelength,coefficient,abs_coefficient,vip,direction
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1939,0.0723559013718801,0.0723559013718801,1.0146759187794931,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1940,0.06531183493270463,0.06531183493270463,0.9907525813352065,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1941,0.047135734222660944,0.047135734222660944,0.970052841918966,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1942,0.054442558316845274,0.054442558316845274,0.9521222160193374,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1943,0.06101462941667722,0.06101462941667722,0.9368352211394321,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1944,0.04037480924065258,0.04037480924065258,0.9236936614763415,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1945,0.013910235533022954,0.013910235533022954,0.9119954634479374,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1946,0.024855431632506843,0.024855431632506843,0.9013925927694577,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1947,0.051700815106905655,0.051700815106905655,0.8918073244280815,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1948,0.05231738446178012,0.05231738446178012,0.8834835383674229,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1949,0.039701015294371395,0.039701015294371395,0.875902069413773,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1950,0.1071770521288216,0.1071770521288216,0.8676185508391571,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1951,0.12699135664687347,0.12699135664687347,0.8599335727537961,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1952,0.05182011856113929,0.05182011856113929,0.8527957281917307,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1953,0.02473167019734535,0.02473167019734535,0.8457513578992717,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1954,-0.002976100513363963,0.002976100513363963,0.8395418198945617,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1955,-0.027294397775630353,0.027294397775630353,0.8336313090876437,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1956,-0.02219744757208043,0.02219744757208043,0.8276111362282972,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1957,0.051190515822590474,0.051190515822590474,0.8213687031352587,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1958,0.14260695716037483,0.14260695716037483,0.8164374080217945,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1959,0.18904039622294652,0.18904039622294652,0.8125565480408834,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1960,0.12678195454798463,0.12678195454798463,0.8091831377485158,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1961,0.085116240820836,0.085116240820836,0.8064523181835666,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1962,0.06973393316391804,0.06973393316391804,0.8038499958361826,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1963,-0.0011856835403469563,0.0011856835403469563,0.8021361480374538,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1964,-0.018493591019822085,0.018493591019822085,0.8002756787726184,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1965,-0.02133456734850989,0.02133456734850989,0.7986127347625408,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1966,-0.021737235248534128,0.021737235248534128,0.797206811091836,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1967,-0.03262733479498623,0.03262733479498623,0.7959586766502023,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1968,-0.02391900968050411,0.02391900968050411,0.7945189013339568,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1969,-0.01698365704569624,0.01698365704569624,0.7932186721593035,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1970,0.008894949309982907,0.008894949309982907,0.7916934248882642,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1971,-0.03678256885503889,0.03678256885503889,0.7902777140210847,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1972,-0.11476612989395824,0.11476612989395824,0.7889350527902067,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1973,-0.13035270828143733,0.13035270828143733,0.7866301166086427,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1974,-0.1329928575586116,0.1329928575586116,0.7843323372691818,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1975,-0.10689123553689679,0.10689123553689679,0.781776001767051,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1976,-0.05747885091613045,0.05747885091613045,0.7789194052007473,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1977,0.013426385068242813,0.013426385068242813,0.7765769899057664,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1978,0.06753511309206364,0.06753511309206364,0.7746488136258469,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1979,0.044299465127514384,0.044299465127514384,0.7725184081167221,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1980,-0.024172408769763266,0.024172408769763266,0.7704402839503581,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1981,-0.032102904090322786,0.032102904090322786,0.7683421119438908,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1982,-0.029234227902099428,0.029234227902099428,0.7661488149341023,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1983,-0.047043994044567466,0.047043994044567466,0.7639100613011637,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1984,-0.010996090646167987,0.010996090646167987,0.7613752120103497,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1985,0.03412235667077138,0.03412235667077138,0.7590723824146292,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1986,0.03215320197152871,0.03215320197152871,0.7572242334398352,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1987,0.02189231283487047,0.02189231283487047,0.7554781146162708,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1988,0.06567816571286376,0.06567816571286376,0.753806129949399,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1989,0.11811295986477481,0.11811295986477481,0.7519017804507888,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1990,0.05397037354863004,0.05397037354863004,0.7484372214927267,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1991,-0.0356024295622259,0.0356024295622259,0.744659115876863,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1992,-0.03347504122475772,0.03347504122475772,0.7413532454493094,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1993,-0.04659305235570185,0.04659305235570185,0.7387885643046604,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1994,-0.08511774080547702,0.08511774080547702,0.7369746700016858,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1995,-0.03251143357706845,0.03251143357706845,0.7366819759000405,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1996,0.0447926426715635,0.0447926426715635,0.7378722517216226,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1997,0.03500781897812624,0.03500781897812624,0.7381841714029671,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1998,0.0026123345103032723,0.0026123345103032723,0.7384059108179276,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,1999,0.027007643656601625,0.027007643656601625,0.7403504945671356,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2000,0.07646547588212545,0.07646547588212545,0.7435286980634018,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2001,0.01231266173234317,0.01231266173234317,0.7439836137547123,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2002,-0.04285073402410059,0.04285073402410059,0.7457990808578441,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2003,-0.025445971094402477,0.025445971094402477,0.7516854752159265,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2004,-0.06737848885403223,0.06737848885403223,0.7595702655836907,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2005,-0.07227319961608734,0.07227319961608734,0.7704668950788389,nao_irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2006,0.05594569336306255,0.05594569336306255,0.7868797553058272,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2007,0.1550856951447753,0.1550856951447753,0.8051458906413741,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2008,0.12700394180958863,0.12700394180958863,0.8181689595721515,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2009,0.03631585261824405,0.03631585261824405,0.8287012757525767,irrigado
thr_0p05_rank_08_1910_2010,0.05,8,1910,2010,2010,-0.20259306380705783,0.20259306380705783,0.8370842999246001,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1119,0.23236756551117946,0.23236756551117946,0.6646124007718348,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1120,0.1282667404239946,0.1282667404239946,0.6043235503935119,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1121,0.06918752541595621,0.06918752541595621,0.5876406159708673,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1122,0.04737961045768315,0.04737961045768315,0.5729241531913403,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1123,0.036469267900211426,0.036469267900211426,0.5679987516012189,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1124,0.037897516008391766,0.037897516008391766,0.570931197583222,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1125,0.04041472559492813,0.04041472559492813,0.57745280789268,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1126,0.050016824209971174,0.050016824209971174,0.5869757076541826,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1127,0.05647358559256695,0.05647358559256695,0.5984446012740675,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1128,0.06043268750074286,0.06043268750074286,0.6131117071622423,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1129,0.03349823382360962,0.03349823382360962,0.631938760242463,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1130,-0.007781921277269999,0.007781921277269999,0.6667921498610155,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1131,-0.02490403502906495,0.02490403502906495,0.7017321356167504,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1132,-0.03761318684736249,0.03761318684736249,0.7356985499140793,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1133,-0.04968540933382439,0.04968540933382439,0.7720764916745977,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1134,-0.05670433328188387,0.05670433328188387,0.8079645799353389,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1135,-0.05446392607152373,0.05446392607152373,0.841706556740867,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1136,-0.07282522880894587,0.07282522880894587,0.8779415529921787,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1137,-0.08919522815561783,0.08919522815561783,0.9104393836181135,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1138,-0.09193995145428596,0.09193995145428596,0.9362018149831932,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1139,-0.09892166200022454,0.09892166200022454,0.9598223206863078,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1140,-0.08551444340873145,0.08551444340873145,0.9742382213475582,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1141,-0.063109428092501,0.063109428092501,0.9843701336444285,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1142,-0.033993751398237855,0.033993751398237855,0.996330499991986,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1143,-0.00839490212834007,0.00839490212834007,1.0082299988851302,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1144,0.0004618977573821875,0.0004618977573821875,1.0189795678737956,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1145,0.007145251820393479,0.007145251820393479,1.0275825500689082,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1146,0.014159079335417598,0.014159079335417598,1.036665374553738,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1147,0.020543933702516955,0.020543933702516955,1.0452330441961166,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1148,0.04123440828799417,0.04123440828799417,1.0523429470315753,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1149,0.06607486351568735,0.06607486351568735,1.0615950724031333,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1150,0.06406325652128617,0.06406325652128617,1.0736999184534242,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1151,0.056545701623607746,0.056545701623607746,1.0883376803829814,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1152,0.040568347748080096,0.040568347748080096,1.1018310097559536,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1153,0.03361932235249844,0.03361932235249844,1.1136597190574775,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1154,0.025442016246296606,0.025442016246296606,1.1277181805675802,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1155,0.011114100893202623,0.011114100893202623,1.1433663920044836,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1156,-0.0011779326390615793,0.0011779326390615793,1.154627099078642,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1157,-0.009003881005505443,0.009003881005505443,1.1692355466060167,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1158,-0.024789326321879745,0.024789326321879745,1.1825296959360894,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1159,-0.02348744267708652,0.02348744267708652,1.1833275098645715,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1160,-0.015263194165173594,0.015263194165173594,1.1765874182160658,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1161,-0.022766185395149612,0.022766185395149612,1.1860518427470665,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1162,-0.03196926284152163,0.03196926284152163,1.1882874905144252,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1163,-0.04142346890485411,0.04142346890485411,1.1800710295089698,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1164,-0.053169406221985925,0.053169406221985925,1.1635312721930664,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1165,-0.06003741263821935,0.06003741263821935,1.1470932955368356,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1166,-0.06333970666379757,0.06333970666379757,1.1302649287218234,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1167,-0.08085798672382741,0.08085798672382741,1.1301478150983106,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1168,-0.07427844403168286,0.07427844403168286,1.1337150368727924,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1169,-0.04830161373441381,0.04830161373441381,1.1447734439814155,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1170,-0.029517220955136283,0.029517220955136283,1.1483225304765157,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1171,-0.020296011297821933,0.020296011297821933,1.138070534856838,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1172,-0.017248731681657657,0.017248731681657657,1.1288756829593225,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1173,-0.02798857593195552,0.02798857593195552,1.1118658552536935,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1174,-0.06032446878332909,0.06032446878332909,1.1076334907418628,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1175,-0.06174765595694551,0.06174765595694551,1.1012936775240312,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1176,-0.019777949496028506,0.019777949496028506,1.0833433199441302,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1177,0.019308297623177113,0.019308297623177113,1.0709151177511604,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1178,0.043165250594213556,0.043165250594213556,1.0752724754742777,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1179,0.04943776404040286,0.04943776404040286,1.0805731973913888,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1180,0.013877194844559008,0.013877194844559008,1.0995976210849436,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1181,-0.025184844248673493,0.025184844248673493,1.1173895434823748,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1182,-0.04689446420721697,0.04689446420721697,1.1376316740039427,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1183,-0.03405964802547721,0.03405964802547721,1.145410584578652,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1184,0.02424970091482358,0.02424970091482358,1.1559147730177672,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1185,0.022084027753151114,0.022084027753151114,1.1465175336047349,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1186,0.013769368384750187,0.013769368384750187,1.1425183733147477,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1187,0.04031775946360655,0.04031775946360655,1.1053869570288737,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1188,0.003704465996391562,0.003704465996391562,1.0619544945937383,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1189,-0.00977539501118542,0.00977539501118542,1.004035551407989,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1190,-0.016573913281632786,0.016573913281632786,0.9330820098947233,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1191,-0.016735576478536057,0.016735576478536057,0.873174742804277,nao_irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1192,0.015005095671425937,0.015005095671425937,0.847371008292384,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1193,0.013995976554878529,0.013995976554878529,0.866495656311912,irrigado
thr_0p05_rank_09_1119_1194,0.05,9,1119,1194,1194,0.13101667144538565,0.13101667144538565,0.9110134563772024,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1201,-0.08573838986228585,0.08573838986228585,1.0447496710020685,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1202,-0.03324927263983097,0.03324927263983097,0.8967737338157254,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1203,-0.0033728291421415216,0.0033728291421415216,0.8246136896658074,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1204,0.013950258507829674,0.013950258507829674,0.8349353272064752,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1205,0.022884524053625913,0.022884524053625913,0.8737834245136374,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1206,0.011851359319684559,0.011851359319684559,0.8629180710746899,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1207,-0.013004329923816766,0.013004329923816766,0.8447260246559815,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1208,-0.028836336667985765,0.028836336667985765,0.8414077343259488,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1209,-0.026831079925422056,0.026831079925422056,0.837794568337256,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1210,-0.015595545075304458,0.015595545075304458,0.8466881309942939,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1211,-0.0022126063033696833,0.0022126063033696833,0.8582062859840588,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1212,0.015026008061941886,0.015026008061941886,0.8985311364332,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1213,0.014277850743772596,0.014277850743772596,0.9138541469164294,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1214,0.010341634112185895,0.010341634112185895,0.9465737998492678,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1215,0.010806873692029092,0.010806873692029092,0.9596881755035715,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1216,-0.0033540151170572976,0.0033540151170572976,0.9497686490201467,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1217,-0.013992398777769324,0.013992398777769324,0.9326029745842233,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1218,-0.009262006288071292,0.009262006288071292,0.9150401870685709,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1219,-0.005106322690000697,0.005106322690000697,0.9056857391541386,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1220,0.0019992841841138323,0.0019992841841138323,0.9292355699898145,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1221,0.0022269722278860926,0.0022269722278860926,0.9337138359217766,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1222,-0.004714323261736789,0.004714323261736789,0.9314125080421534,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1223,-0.0008052765749646854,0.0008052765749646854,0.9440496195862492,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1224,0.0013443456528472932,0.0013443456528472932,0.9697236379749151,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1225,0.0032830461257144557,0.0032830461257144557,0.9891329622612073,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1226,0.010112227271704698,0.010112227271704698,1.0170349699033756,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1227,0.004031691055815142,0.004031691055815142,1.0273552562449804,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1228,-0.0037734609185855056,0.0037734609185855056,1.0320788541229593,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1229,-0.008650526148480976,0.008650526148480976,1.0474646967555745,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1230,-0.00441863881027903,0.00441863881027903,1.0609255323202684,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1231,0.013450395406205315,0.013450395406205315,1.1035939740110605,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1232,0.02093233546789014,0.02093233546789014,1.1357181442362447,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1233,0.00953039963070021,0.00953039963070021,1.1440806814550064,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1234,0.004404729479170093,0.004404729479170093,1.137653050031547,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1235,0.0046358791251716385,0.0046358791251716385,1.1379063664853664,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1236,-0.0016229895889607552,0.0016229895889607552,1.1212599324532262,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1237,0.010736580390985852,0.010736580390985852,1.1353240055936553,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1238,0.026167197334012588,0.026167197334012588,1.1483899525579513,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1239,0.02399602963850969,0.02399602963850969,1.143296865031404,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1240,0.0025110086161700216,0.0025110086161700216,1.101894524315692,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1241,-0.00501242160611765,0.00501242160611765,1.095846943125918,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1242,0.011110252146593643,0.011110252146593643,1.0910252949190165,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1243,0.021359860350166814,0.021359860350166814,1.1083812045932684,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1244,0.018656409694178012,0.018656409694178012,1.1000827397756752,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1245,0.01102330746127645,0.01102330746127645,1.09662514288757,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1246,-0.0020841450465763217,0.0020841450465763217,1.0786626707315259,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1247,-0.015145702977957353,0.015145702977957353,1.0788831161304362,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1248,-0.0023337274549582957,0.0023337274549582957,1.1017510701498407,nao_irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1249,0.021937943621320174,0.021937943621320174,1.1435353333248703,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1250,0.03597031720723069,0.03597031720723069,1.1953833337555189,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1251,0.037718214624275326,0.037718214624275326,1.2123486643313122,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1252,0.034481313356426554,0.034481313356426554,1.2136164179140352,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1253,0.023562166772201264,0.023562166772201264,1.1831048129516122,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1254,0.011830738373978071,0.011830738373978071,1.157447898796916,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1255,0.009233046773549523,0.009233046773549523,1.1208586962547669,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1256,0.010948293331075602,0.010948293331075602,1.0856402112981554,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1257,0.013897170027656421,0.013897170027656421,1.0304673948826573,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1258,0.008946406357726769,0.008946406357726769,0.9643608430859663,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1259,0.0002777125125387218,0.0002777125125387218,0.9252961608388661,irrigado
thr_0p05_rank_10_1201_1272,0.05,10,1201,1272,1260,-0.0037219318987149544,0.0037219318987149544,0.9067235734014868,nao_irrigado
